"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","24","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","76","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","53","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","52","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","962","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","36","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Game/Resources/Materials/Material_MiniMap.Material_MiniMap","0","29","3","1","14.450022","0","106"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","21","1","0.000000","0","0"
"/Game/Resources/Materials/Enviroment/Interactive_Grass/Materials/Grass_M_001.Grass_M_001","0","90","6","1","68.319023","0","425"
"/Game/UI/RenderTargets/ShibaUI_RT_Mat.ShibaUI_RT_Mat","0","15","15","1","6.470879","0","15"
"/Game/Resources/Models/Collectables/Material_007.Material_007","0","12","12","1","8.679929","0","22"
"/Game/Resources/Models/Collectables/Material_006.Material_006","0","12","12","1","8.372353","0","12"
"/Game/Resources/Models/Collectables/Material_004.Material_004","0","12","12","1","8.746446","0","12"
"/Game/Resources/Models/Collectables/Material_003.Material_003","0","12","12","1","8.415737","0","15"
"/Game/Resources/Models/Collectables/Material_001.Material_001","0","12","12","1","9.781578","0","12"
"/Game/Resources/Models/Collectables/Material_008.Material_008","0","12","12","1","8.927012","0","15"
"/Game/Resources/Materials/Characters/Humans/Human_Base.Human_Base","0","24","24","1","15.561888","0","47"
"/Game/Resources/Materials/Enviroment/Decoration/Texture_Materials/M_Texture_Base_001.M_Texture_Base_001","0","21","21","1","15.797646","0","41"
"/Game/Resources/DogAlt/DogFinalModal.DogFinalModal","0","24","24","1","16.148121","0","33"
"/Game/Resources/Textures/Dog/DogFinalModal_Base_color_Mat.DogFinalModal_Base_color_Mat","0","24","24","1","20.795013","0","32"
"/Game/Resources/Materials/Outline_Interaction/M_Outline_001.M_Outline_001","0","21","21","1","17.062740","0","28"
"/Game/Resources/Materials/Enviroment/Decoration/Colour_Materials/M_Base_Colour_001.M_Base_Colour_001","0","21","4","1","22.273350","0","61"
"/Game/Resources/Animations/FlipBooks/InGame/Bin_Push__1__Mat.Bin_Push__1__Mat","0","29","31","1","19.976295","0","31"
"/Game/Resources/Models/NewModels/Default_OBJ.Default_OBJ","0","24","24","1","11.796079","0","31"
"/Game/Resources/Models/NewModels/Squirrel_Mat.Squirrel_Mat","0","24","8","1","19.540724","0","63"
"/Game/Resources/Models/Pigeon/Pigeon_Mat.Pigeon_Mat","0","24","9","1","23.169100","0","62"
"/Game/Resources/Animations/FlipBooks/MainMenu/Squish_FlipBookMaterial.Squish_FlipBookMaterial","0","29","31","1","12.818120","0","61"
"/Game/Resources/Animations/FlipBooks/MainMenu/Blink_FlipBookMaterial.Blink_FlipBookMaterial","0","29","4","1","30.612343","0","88"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","19","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/ThirdPerson/Meshes/RampMaterial.RampMaterial","0","0","21","1","0.000000","0","0"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","21","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"","0","1","0","1","0.000000","23","0"
"/Game/Resources/Materials/Enviroment/LandScape/M_Landscape_001.M_Landscape_001","0","297","60","7","126.168602","0","1954"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","112","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","21","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","84","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","33","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","4","2","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","2","1","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","2","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","21","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","0","0","48","1","0.000000","0","0"
"/Game/Resources/Materials/Enviroment/Tree.Tree","0","21","7","1","16.780298","0","66"
"/Game/Resources/Materials/Base.Base","0","33","7","1","19.613892","0","136"
"/Game/Resources/Materials/Enviroment/Water/M_Water_Main_001.M_Water_Main_001","0","43","11","1","24.192822","0","196"
"/Game/Resources/Materials/Enviroment/MetalBins/Silver.Silver","0","12","12","1","8.387645","0","15"
"/Game/Resources/Models/Enviroment/PillarMaterial_001.PillarMaterial_001","0","12","12","1","8.342462","0","17"
"/Game/Resources/Materials/Enviroment/CafeTable/Cafe_Table_Mat.Cafe_Table_Mat","0","12","12","1","8.479543","0","19"
"/Game/Resources/Materials/Enviroment/CafeChair/Cafe_Chair_DefaultMaterial_BaseColor_Mat.Cafe_Chair_DefaultMaterial_BaseColor_Mat","0","12","12","1","7.748476","0","21"
"/Game/Resources/Models/Material_002.Material_002","0","12","1","1","8.190822","0","35"
"/Game/Resources/Models/Material_001.Material_001","0","12","12","1","8.427995","0","21"
"/Game/Resources/Materials/Enviroment/New_Water/Materials/M_Combined_Water_001.M_Combined_Water_001","0","82","10","1","108.046753","0","525"
"/Game/Resources/Animations/BoldMan/Material_059.Material_059","0","24","6","1","13.995298","0","83"
"/Game/Resources/Materials/Cel_Shader/PP_Outline_M_001.PP_Outline_M_001","0","4","4","1","2.238699","0","4"
"/Game/Resources/Materials/Cel_Shader/PP_Cel_Shader.PP_Cel_Shader","0","4","4","1","1.479589","0","4"
"/Game/StoneMaterial_001.StoneMaterial_001","0","12","12","1","10.411878","0","22"
"/Game/Sky_Box/M_Sky_001.M_Sky_001","0","2","2","1","1.314937","0","2"
"/Game/Resources/Models/Collectables/TreeLarge_Texture_2.TreeLarge_Texture_2","0","21","4","1","26.146374","0","56"
"/Game/Resources/Materials/Poodle.Poodle","0","24","24","1","16.157480","0","27"
"/Game/Resources/Materials/Enviroment/TrunkWide/WideTrunk.WideTrunk","0","12","2","1","13.395512","0","34"
"/Game/Resources/Materials/Enviroment/Stump/StumpMat.StumpMat","0","12","12","1","8.670042","0","12"
"/Game/Resources/Models/Hot_Dog_Stand_texture_Mat.Hot_Dog_Stand_texture_Mat","0","12","12","1","9.618817","0","20"
"/Game/Resources/Materials/Enviroment/Decoration/Pearl_Necklace_Glow/pendant_Material.pendant_Material","0","12","12","1","9.064330","0","12"
"/Game/Resources/Materials/Enviroment/Decoration/Pearl_Necklace_Glow/Material.Material","0","12","12","1","13.708004","0","14"
"/Game/Resources/Animations/FlipBooks/InGame/Dig_Mat.Dig_Mat","0","29","31","1","11.986891","0","31"
"/Game/Resources/Models/NewModels/DogFinalModal_001.DogFinalModal_001","0","24","1","1","14.162783","0","71"
"/Game/Resources/Materials/Spitz.Spitz","0","24","24","1","14.143849","0","27"
"/Game/Resources/Animations/FlipBooks/InGame/Bark_Mat.Bark_Mat","0","29","31","1","11.874206","0","31"
"/Game/Resources/Materials/GermanShepherd.GermanShepherd","0","24","24","1","14.807999","0","42"
"/Game/Resources/Models/DogFinalModal2.DogFinalModal2","0","24","24","1","14.005010","0","45"
"/Game/Resources/Models/Husky/HuskyUV_DogFinalModal_BaseColor_1001_Mat.HuskyUV_DogFinalModal_BaseColor_1001_Mat","0","24","24","1","15.584302","0","44"
"/Game/Resources/Animations/FlipBooks/InGame/GateOpen_Mat.GateOpen_Mat","0","29","1","1","12.004961","0","84"
"/Game/Resources/Models/NewModels/PM3D_Sphere3D1.PM3D_Sphere3D1","0","24","24","1","15.285772","0","44"
"/Game/Resources/Models/NewModels/DogFinalModal.DogFinalModal","0","24","24","1","0.000000","0","45"
"/Game/Resources/Models/Collectables/TreeNarrow_Texture.TreeNarrow_Texture","0","21","10","1","16.854471","0","73"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","63","1","0.000000","0","0"
"/Game/Movies/Intro-Material.Intro-Material","0","9","9","1","2.908116","0","10"
"/Game/UI/HUD/MiniMap/MapMaterial.MapMaterial","0","9","9","1","2.990619","0","9"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","49","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","21","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","60","1","0.000000","0","0"
"/Game/Resources/VFX/Bin_Smell_M_001.Bin_Smell_M_001","0","96","8","1","84.912750","0","674"
"/Game/Resources/Models/Collectables/defaultMat.defaultMat","0","12","1","1","8.399576","0","29"
"/Game/Resources/Models/PM3D_Sphere3D1.PM3D_Sphere3D1","0","24","24","1","0.000000","0","44"
"/Game/Resources/Models/DogFinalModal_001.DogFinalModal_001","0","24","24","1","0.000000","0","46"
"/Game/Resources/Models/DogFinalModal3.DogFinalModal3","0","24","12","1","16.541086","0","77"
"/Game/Resources/Materials/Screen_Distortion/Drunk_Distortion/PP_Distortion_M_002.PP_Distortion_M_002","0","4","4","1","3.359967","0","4"
"/Game/Resources/Materials/Enviroment/TrunkNarrow/TreeNarrow.TreeNarrow","0","12","12","1","8.579648","0","22"
"/Game/Resources/Materials/Enviroment/Interactive_Grass/Materials/Grass_Collision_M_001.Grass_Collision_M_001","0","28","28","1","20.959572","0","52"
"/Game/Resources/Materials/Enviroment/Decoration/Texture_Materials/Wallet_material.Wallet_material","0","21","21","1","15.898566","0","31"
"/Game/Resources/Animations/OldMan/Material_062.Material_062","0","24","10","1","13.218797","0","64"
"/Game/Resources/Animations/OldMan/Material_061.Material_061","0","24","2","1","12.635014","0","103"
"/Game/Resources/Animations/OldMan/Material_060.Material_060","0","24","8","1","12.785795","0","66"
"/Game/Resources/Animations/OldMan/Material_059.Material_059","0","24","6","1","0.000000","0","83"
"/Game/Resources/Animations/OldMan/Material_058.Material_058","0","24","10","1","12.852259","0","68"
"/Game/Resources/Animations/OldMan/Material_057.Material_057","0","24","4","1","12.733576","0","62"
"/Game/Resources/Animations/OldMan/Material_056.Material_056","0","24","8","1","12.876636","0","62"
"/Game/Resources/Animations/LadySmall/Material_048.Material_048","0","24","2","1","12.250055","0","82"
"/Game/Resources/Animations/LadySmall/Material_047.Material_047","0","24","10","1","14.750523","0","66"
"/Game/Resources/Animations/LadySmall/Material_046.Material_046","0","24","10","1","12.267632","0","62"
"/Game/Resources/Animations/LadySmall/Material_045.Material_045","0","24","10","1","13.838751","0","62"
"/Game/Resources/Animations/LadySmall/Material_044.Material_044","0","24","10","1","12.325114","0","64"
"/Game/Resources/Animations/LadySmall/Material_043.Material_043","0","24","2","1","12.398509","0","74"
"/Game/Resources/Animations/LadySmall/Material_042.Material_042","0","24","6","1","12.223312","0","64"
"/Game/Resources/Animations/LadySmall/Material_041.Material_041","0","24","10","1","13.398917","0","68"
"/Game/Resources/Animations/GirlCap/Material_020.Material_020","0","24","6","1","13.411361","0","64"
"/Game/Resources/Animations/GirlCap/Material_019.Material_019","0","24","10","1","16.457020","0","68"
"/Game/Resources/Animations/GirlCap/Material_018.Material_018","0","24","2","1","12.455991","0","82"
"/Game/Resources/Animations/GirlCap/Material_017.Material_017","0","24","8","1","12.368795","0","62"
"/Game/Resources/Animations/GirlCap/Material_016.Material_016","0","24","10","1","12.520806","0","62"
"/Game/Resources/Animations/GirlCap/Material_023.Material_023","0","24","4","1","12.817039","0","62"
"/Game/Resources/Animations/GirlCap/Material_022.Material_022","0","24","6","1","13.232892","0","64"
"/Game/Resources/Animations/GirlCap/Material_021.Material_021","0","24","2","1","12.942546","0","82"
"/Game/Resources/Animations/GilrBun/Material_007.Material_007","0","24","12","1","5.043520","0","64"
"/Game/Resources/Animations/GilrBun/Material_006.Material_006","0","24","8","1","5.410124","0","78"
"/Game/Resources/Animations/GilrBun/Material_005.Material_005","0","24","4","1","13.582582","0","62"
"/Game/Resources/Animations/GilrBun/Material_004.Material_004","0","24","12","1","5.089944","0","62"
"/Game/Resources/Animations/GilrBun/Material_003.Material_003","0","24","12","1","5.230643","0","64"
"/Game/Resources/Animations/GilrBun/Material_002.Material_002","0","24","2","1","4.957816","0","104"
"/Game/Resources/Animations/GilrBun/Material_001.Material_001","0","24","4","1","5.772103","0","81"
"/Game/Resources/Animations/GilrBun/Material.Material","0","24","12","1","5.976830","0","70"
"/Game/Resources/Animations/BoyClasses/Material_040.Material_040","0","24","4","1","15.503744","0","62"
"/Game/Resources/Animations/BoyClasses/Material_039.Material_039","0","24","6","1","12.319014","0","64"
"/Game/Resources/Animations/BoyClasses/Material_038.Material_038","0","24","10","1","13.788227","0","90"
"/Game/Resources/Animations/BoyClasses/Material_037.Material_037","0","24","6","1","13.280811","0","62"
"/Game/Resources/Animations/BoyClasses/Material_036.Material_036","0","24","10","1","13.012258","0","62"
"/Game/Resources/Animations/BoyClasses/Material_035.Material_035","0","24","4","1","12.986691","0","62"
"/Game/Resources/Animations/BoyClasses/Material_034.Material_034","0","24","10","1","12.780599","0","64"
"/Game/Resources/Animations/BoyClasses/Material_033.Material_033","0","24","2","1","13.408406","0","82"
"/Game/Resources/Animations/BoyCap/Material_055.Material_055","0","24","8","1","13.611600","0","66"
"/Game/Resources/Animations/BoyCap/Material_054.Material_054","0","24","10","1","13.139434","0","68"
"/Game/Resources/Animations/BoyCap/Material_053.Material_053","0","24","4","1","13.431836","0","62"
"/Game/Resources/Animations/BoyCap/Material_052.Material_052","0","24","6","1","12.754271","0","64"
"/Game/Resources/Animations/BoyCap/Material_051.Material_051","0","24","10","1","13.408949","0","74"
"/Game/Resources/Animations/BoyCap/Material_050.Material_050","0","24","10","1","13.213902","0","66"
"/Game/Resources/Animations/BoyCap/Material_049.Material_049","0","24","10","1","13.386067","0","68"
"/Game/Resources/Animations/BoldMan/Material_062.Material_062","0","24","10","1","0.000000","0","64"
"/Game/Resources/Animations/BoldMan/Material_061.Material_061","0","24","2","1","0.000000","0","82"
"/Game/Resources/Animations/BoldMan/Material_060.Material_060","0","24","8","1","0.000000","0","66"
"/Game/Resources/Animations/BoldMan/Material_058.Material_058","0","24","10","1","0.000000","0","68"
